,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
118,29.445011,-5.0212946,12.49614,-7.144597,-6.412978,-12.85714,-0.9867228,5.560221,0.19377576,-2.6810203,8.895467,-5.4774466,-3.240079,-0.37898195,1.0293835,4.148896,-3.5797775,1.8040984,2.8183742,1.8016746,-1.4547819,1.0663855,-0.33741695,5.3946314,3.0655918,-2.1542528,1.7178822,-1.177977,-0.8910341,2.4167018,1.0078063,2.126433,2.6230838,-0.012328953,0.9421327,1.1889143,1.1293344,2.5020351,1.0376297,1.0809282,-1.2733883,-1.4297901,-1.7150556,-1.3126163,-0.91485906,-0.9667926,-0.41831028,-0.84532917,0.46793053,-0.63367486,-0.06704152,-0.6250365,1.6946092,-0.8380432,2.6357074,0.71160924,-1.4480131,-0.07713987,-1.2501566,-3.42926,-1.5741723,-1.3732711,-2.091319,-0.66352844,-0.15589832,-1.1145016,-1.9269514,-2.1552155,-0.8040117,1.8636479,0.19822693,0.95036405,0.17213018,1.2391235,0.5147015,-0.4773692,0.85611665,-0.84183234,1.4036227,-1.0524446,-0.778424,0.4358051,-1.2607558,0.97938746,0.66100687,1.0555191,-0.47038996,-0.13974364,-0.24888676,0.036675513,-1.2409842,0.6975605,0.8107548,-0.3358255,-0.14751054,0.5519227,-0.47383124,-0.22084682,-0.08891794,-1.632438,-0.02874294,-0.4691792,-0.28620914,-1.1312292,0.5809608,0.1370352,0.113413736,-0.41240576,0.02635701,-0.5490815,0.44557452,-0.5900984,0.42562777,0.15807514,1.082256,-0.82167375,-0.24008733,0.39256287,0.23292208,0.15065753,-1.2524055,-0.60579073,1.4501427,-1.3268523,-0.6537789,0.40537533,-0.08380079,-0.002228327,0.07175417,-0.70327884,-0.7036864,0.59510905,0.2917295,-0.32784554,-0.6245601,0.6604903,0.36146015,0.22893417,-0.24070159,0.33384436,-0.54990804,0.37608516,0.4058439,0.16352618,-0.24530445,-0.18452424,-0.5891597,0.4386819,0.19618165,-0.44253957,-0.24521661,0.49738336,-0.40323415,0.4076592,0.63464504,-0.7433744,0.53176624,-0.18284157,0.2994474,-0.15970314,0.17606997,-0.99783075,-0.10429856,0.5798249,-0.35800904,0.7880619,0.0405477,0.17139587,0.5160216,0.46947172,0.17841412,-0.0063263467,0.049405336,0.4968251,0.19208339,0.014145926,-1.2543654,-0.06228879,0.42016143,-0.04338488,-0.030326366,0.12783766,-0.12223759,-0.560145,-0.07004738,0.090288356,-0.08055066,-0.42583692,-0.12655623,-0.32756913,-0.096621305,0.23498942,-0.09834571,0.1822063,0.09929925,0.8743828,-0.24175799,-0.14334443,0.043546766,0.06268385
119,32.47477,13.217555,-11.221078,-17.567875,-8.979988,3.7108192,2.5387182,-8.563652,-4.489116,5.2109914,-1.6277089,-0.85497344,-6.6131215,-2.9742455,-3.6101723,0.9484246,0.63700485,2.225408,0.81303,-4.0418534,-0.5756626,-3.3360698,-2.6800377,-3.9576323,-4.9257317,3.2153428,-3.1802754,2.8147054,1.5843478,0.68983376,-2.2996194,5.926825,-0.11697791,-1.1998454,-0.55890524,-1.3425704,0.17024772,0.08705063,0.54462236,-1.7111126,6.579913,0.77780306,2.3875723,3.086013,0.48768193,0.81985307,0.287725,-1.4648731,0.69517016,-0.89628565,0.03221946,-0.6875707,1.5430112,1.1696061,0.45611277,0.3134336,0.38403088,-0.21928231,-0.12139967,-1.1253979,-2.0021815,-0.31603658,0.23708603,0.73262846,-0.940385,1.1589237,-0.22365674,2.3666039,-0.20821163,0.73290354,-0.65427405,0.5605366,0.6603925,0.28691214,-1.3836266,0.19505204,-2.242746,-1.3045063,-0.37502688,-1.2650552,-0.32940817,0.34111556,1.0584866,0.9518422,0.67546177,0.8973753,0.5114535,-0.41342807,0.0069441795,0.5551672,-0.2154352,-1.0826159,-0.13103345,1.1715975,-0.15817434,-1.4427814,-0.83916706,0.69112134,-0.04562533,-0.42880332,0.17743134,-1.2920873,-0.65250665,0.7999644,-0.009369135,0.434412,-0.14792658,0.5601088,0.30988902,-0.053180486,0.7585733,-0.44791782,-0.118922174,0.7993752,-0.4151784,-0.47977465,2.3197634,-0.3783626,0.6444041,-1.4009762,-0.6141249,0.65025663,-0.91140693,0.87974346,0.4074795,-0.31852424,-0.521615,-0.43682447,0.036702372,0.832937,-0.13338298,0.6469664,0.74302584,-0.99472773,0.6661049,-0.75003195,-0.56036514,-0.14662085,-0.7480687,-0.38027373,0.5818614,-1.0910902,-0.58608794,0.6926713,0.5415677,0.58073443,-0.07157914,-0.41414663,0.17811143,-0.008379094,-0.051161855,1.1113241,-0.3731825,0.5517638,-0.03491248,0.5145586,-0.57248974,0.09150508,0.46607545,0.420825,-0.49703068,-0.45113096,-0.41605467,0.13729925,-1.2086793,-0.2600356,0.3734341,-1.1296206,1.0199926,-0.6373119,-0.7742708,-0.2456873,0.11041327,0.06506914,0.2592916,0.22559579,0.08260029,0.2024049,-0.6246911,-1.1846023,-1.0228558,0.3274443,-0.6716251,-0.29978684,0.29356647,-0.26859087,0.7428038,-0.0043972135,-0.186195,0.05287596,-0.40275216,-0.063001044,1.1360581,0.484343,-0.42963642,0.1167241,-0.4213726,0.4577779,0.6384308,0.86309177
120,28.14743,-6.2475495,7.380418,-4.065829,-0.5580276,-6.4394093,1.4315977,2.578961,-3.684136,-1.6795535,1.5941162,3.1387444,-1.2026582,-0.98492414,4.424436,3.820467,-6.8139772,3.6801624,-2.7917094,1.8159031,-0.76659805,-0.33919224,-6.2601404,6.7259207,0.77381635,0.86672616,1.9631073,2.112049,-0.93885255,-0.25328925,-3.0224855,1.2919108,-0.35791308,2.9967902,0.02277711,-0.95004106,-0.8860775,4.2549725,-0.040760573,0.54547167,-2.2950892,0.89721656,0.45150483,-0.83353865,0.67436975,-0.4864321,-2.8386512,-2.8971295,0.43382648,-2.8672426,-0.8431814,1.3039954,1.9129988,2.1605883,-0.78214157,0.787742,-0.5551343,-1.8378794,-1.4167845,1.4162223,-1.981475,-0.99542856,0.5801227,-0.1409597,0.33839157,0.21222517,0.7574768,-1.3546245,0.02048809,-0.19570327,-0.25921816,0.119645596,1.909619,0.10680565,0.27824566,0.16718552,2.0057204,-0.7183442,-1.5550294,-0.9359862,0.2108454,-0.88747084,-0.94465667,0.82817554,-2.0390282,1.3403506,0.6719981,-2.0242054,-0.67111313,0.46675104,1.0387459,-0.43708125,0.566859,-0.79371667,0.20628422,-0.75501835,1.3581154,-0.37413922,-0.7485579,-0.1598585,0.63275623,-1.2435737,0.4124683,-0.58756095,-1.9812921,-0.022600755,-0.7913406,-1.3845665,0.9248206,-0.49399015,1.309926,-0.3728009,-1.2303913,0.3727443,0.78331184,-1.8068287,-0.0750847,0.106692016,0.40390074,-0.025714785,0.02974841,0.41670623,0.7642919,-0.88027686,0.3034913,-0.2651989,0.10163377,-0.19068986,0.83165145,0.7635008,1.2124735,0.4141396,-0.12067288,0.6580296,0.28766423,0.9230669,-0.27815497,0.28277552,-0.654128,-0.5573745,0.41467482,0.8744669,0.11095026,0.9017689,-0.6678324,0.751721,0.39269233,-0.6884259,-0.6901831,0.83938503,-0.17374977,-0.7732798,0.2165899,0.06857577,-0.47731227,0.25638592,0.65635425,-0.2900905,0.27850565,-0.10053676,-0.35141093,0.18783996,-0.061449327,0.61012924,-0.6302134,-0.010533124,0.3212572,-1.2627861,0.6402838,-0.34077024,0.32468423,0.03986091,0.3704584,0.44429857,-0.09911634,0.08991724,0.4607405,-0.93334454,0.045448773,-0.35574105,0.7141984,-0.068627596,0.52297354,1.8954444,-0.5843534,-0.14278121,0.2056576,-0.34181792,0.48514968,-0.6619718,0.25391316,-0.32825315,0.117075354,0.12213194,0.011709273,0.25703207,-0.20447788,0.49846023,0.27711257,0.47188753
121,14.956369,-20.603527,-8.197568,13.893051,-9.539887,9.333181,3.354197,-7.493209,-11.720209,2.7610974,-10.241683,1.8352637,3.3956358,-3.921424,-3.8198664,4.2606025,-0.37023914,8.780636,-8.365758,-4.5269732,0.89895433,-0.1671869,-0.76652056,3.7877164,2.5979795,-3.5147574,1.1744443,-5.3062305,-2.4045343,3.1217432,-0.40237588,-0.5187027,-0.3778225,-0.7102946,-2.3990636,-0.4404422,-0.08145659,0.049762726,-1.6608776,-0.15988466,-0.6200871,-2.3674984,-0.08683559,1.8914071,0.12080999,-0.9877548,-0.036212206,0.2331506,0.5130197,0.47041607,2.493986,0.53212893,1.5642264,1.5946257,2.3061495,0.5036018,-1.018217,2.5143476,1.024008,0.57005143,-0.1058643,-0.12329638,2.140166,-1.100365,0.79729176,-1.1163213,1.0431151,-2.3095942,2.0324647,-0.08392316,1.2875808,0.17289561,1.6509105,0.5711238,-0.19951527,-0.98072624,0.83589846,-0.3372386,-0.45336488,-1.6292793,-0.5642536,0.31048054,-0.22869137,-0.37665576,0.7108039,0.38437217,2.2942376,0.1878878,-0.3459662,0.22254992,0.6836301,-1.0820649,-0.52812535,0.17214465,1.3727094,-1.9995778,0.18365966,0.42889208,-0.4514566,0.67368907,-1.6710534,-0.8781368,0.8562084,-0.36522853,-0.27536413,0.6640379,-0.3085371,-0.13070083,0.6865566,-1.1771771,0.8878268,1.0107927,-0.06607963,-0.20565161,0.66769964,-0.25914958,0.7246977,0.15960006,0.03947202,-0.02385661,0.72321117,-0.26797023,0.21590084,-0.17908168,-0.3093318,1.5910503,-0.74596816,-0.10065259,0.038618922,-0.6949138,0.46884242,0.18532872,-1.1892405,-0.18378116,-0.43287653,-0.04254058,-0.12266137,1.9950213,0.5925453,0.02783963,0.5156884,1.3936698,0.62422025,-0.6542117,-0.2906918,-0.84073424,0.028586417,-1.1787871,1.3733449,0.4050794,-0.767459,0.37495118,-0.4764598,0.97320855,0.13883547,-0.6888921,-0.17218384,-0.7988152,0.11089081,0.6784579,-0.8970854,-1.7071204,0.36379394,0.2806446,0.15176417,0.44241914,0.1553688,-0.5044924,0.39146304,-0.19409335,-1.4314284,-0.15560263,-0.24464664,0.8172644,-0.6810415,-0.06666459,0.30501837,0.07216607,0.80236965,1.1981945,-1.1540405,-1.4078891,-0.5053462,-0.5132789,-0.25485831,-0.90921676,-0.6158023,0.7408492,0.4037578,-0.2957789,-0.3845519,0.07604847,-0.08500691,-0.19615059,0.07094747,0.28030676,0.12927735,-1.0258527,-0.52568084,0.59239185
122,20.779606,-25.05309,-14.425614,14.655822,-6.9685035,0.78361976,-0.023527414,-1.743318,-11.751448,1.2299398,-6.358547,-0.37705958,4.8765106,-2.839677,-6.8975315,1.3433566,-2.0535488,2.2664392,-4.600877,-3.7527065,0.091120064,-4.8737774,4.0672083,0.27271432,0.39113405,-4.2229037,1.6520259,5.070016,-2.5983357,-0.0731071,2.7907705,3.723132,1.0728325,-2.8644357,-1.7066114,-1.0097078,-1.5582702,-2.4954948,-0.28468227,1.3318332,-4.8557577,4.5764933,-0.10722786,-0.342859,0.83094895,1.504872,2.4459648,2.5070534,2.158423,0.5475502,0.7948749,1.4174793,1.540357,-2.380374,1.2577817,0.0127286315,-0.124266475,-1.309992,-0.17875087,-0.13595843,0.2248369,0.34936768,0.94938755,0.43228912,-0.15611427,-0.7463818,-0.7398091,-0.49402893,0.29178834,-0.13002431,2.2181196,0.06223643,0.03659752,0.16420323,-0.09736733,0.9676013,0.37945554,-0.6906359,1.3329935,-0.56185824,1.2137299,0.6941312,-1.1629918,0.5842047,0.05636686,0.22155978,-0.011086479,-0.11259337,-1.3933203,-0.102763906,2.089207,0.59656465,0.64163345,0.9799639,0.2361206,-1.3805071,-0.98892266,-0.22826672,-0.8871701,0.20860115,-0.3946492,-0.8916136,0.5667089,-0.3020267,-1.836278,-0.06467888,-0.973207,-1.3613971,-0.21027926,-0.056866504,-1.369604,-1.3102967,-0.017566383,0.40151694,-0.040442884,-0.26517057,-0.46254843,-1.5959222,0.024371177,0.5644419,-0.5020599,-0.058373272,0.8988112,1.0330021,-0.044160813,-0.049201846,-0.416982,-0.044802204,0.86318946,-0.2863183,-0.01235427,0.29166448,-0.6185099,0.2827872,1.5614786,0.039850026,-0.18578808,0.3883359,1.0052577,-1.5160844,-0.19236153,0.33188468,0.2570478,0.41112584,1.2062445,-0.72750616,-0.06881943,0.33411762,-0.5176705,0.21637636,0.024494343,0.16464922,-1.1865314,-0.64119166,0.621637,0.31808054,-1.880334,0.0014794469,0.022815779,1.1023259,-1.4879613,0.4558045,-0.62118167,-1.6375628,-0.54411125,-0.39465874,-0.034715056,0.6166845,-0.29672134,0.27688202,-0.10262798,0.28668356,0.6351898,-0.4896406,-0.61954415,-0.041324884,-0.67770696,0.49156174,0.21947357,-0.34775668,-0.14569119,-0.17277062,-0.1669619,-0.1860742,0.72742224,0.43776363,0.5073145,0.36214072,0.3268357,-0.61446756,-0.64233106,-0.53308964,-0.3694616,-0.42967075,0.48986617,0.66777587,-0.28423756,0.64943033,0.4054965,0.38250202
123,14.34183,-22.389011,3.3702044,10.507421,2.6651843,-2.1542892,-4.352699,-2.3003953,-1.5814552,6.051891,-3.4864056,3.808662,-4.002409,-2.5204291,-1.2505072,8.468874,-0.8670614,4.6297116,-1.2697229,-3.4350257,0.15175667,-2.141894,1.1380113,-4.111127,1.1962756,-1.1548952,2.0272834,-1.0240405,-1.5903289,-1.9089026,1.6124272,1.4672058,-0.12327417,1.147741,1.2447562,2.263752,0.44891196,-0.4980355,-2.1032953,2.7040455,-2.452234,-2.5414112,-0.61833096,1.6195627,-0.97866976,-3.148763,-0.026932761,0.28257784,0.5050405,1.6928235,-0.3532079,-2.5049553,-0.050718218,-2.0988867,-1.0240353,0.5718128,0.5992849,1.5830921,-2.22718,0.6806401,-0.2692599,-0.03951204,-0.3044927,0.22862515,-1.448226,0.79277253,-0.23523483,-1.1537595,-1.8369226,1.523639,-1.0196916,-0.6751824,-0.49186328,-0.8387232,-0.5800688,2.1063604,-0.9651121,-0.010125719,0.55239683,0.7864447,0.65869623,0.2138882,0.6650365,-1.6272277,0.15105769,1.2255378,0.5161377,-0.2901044,-0.16432023,-0.7289748,-0.23608235,-0.6583964,-0.49879676,-0.02557522,-0.84523714,0.0635242,0.20071964,0.43159062,2.3994348,0.24549046,-0.0828345,0.3681594,-0.98456883,-1.0089684,0.44679344,0.3672698,0.8249039,0.2631169,-1.2088099,1.725259,-1.4753599,-0.10101191,-0.08270854,0.1090679,-0.32493287,-0.23833212,-0.2533146,-0.11061126,0.03843184,-0.649133,0.0318709,-0.085959226,-1.3278123,-0.7366866,-0.5958338,1.151161,-0.24782439,-0.038990058,-0.15079229,0.44451442,-0.5089676,-0.038986787,1.2301786,1.2953978,0.13834201,-0.9048855,-0.83130383,-0.034364134,0.010389067,1.0830954,-0.6758891,-0.081206605,0.16875608,0.4958219,0.108851366,1.0303926,-0.49779183,1.0597628,-0.83741236,0.7116761,-0.90839064,-0.06315191,-0.36411926,-0.62452495,-0.26190335,0.2889164,0.90966606,0.047729343,0.2379156,-0.755268,0.17772488,-0.5447476,0.5992125,0.72182953,-0.013304822,-0.24727277,0.3768593,-0.17890629,-0.92347187,-0.07794769,0.5048679,0.064826645,0.94514084,0.61199296,0.45422614,-0.69593674,0.54693687,-0.6207054,-0.08158021,-0.09808229,-0.7917146,-0.063541315,-0.009392731,-0.5317383,-0.5886539,-0.19816044,-0.7345317,-0.23455578,0.09759384,-0.092926085,0.7674132,0.27695495,0.46100986,-0.29517215,0.05595991,-0.07437996,0.25016358,0.20086941,0.09648883,-0.36257342
124,38.884445,10.452751,-2.140216,-14.497247,1.6258955,-0.31673253,9.618256,-11.895958,-10.126085,5.772633,3.5917177,0.2272657,-5.1219783,-0.31220818,0.62666327,-4.6249237,2.7480156,0.018867195,-4.987006,1.2283329,5.052356,2.6318207,-1.7695597,-2.0072157,1.2639484,-1.077183,-5.597432,-0.72982144,1.9809055,3.4121206,-2.38918,2.7042005,-1.3805863,-1.2999994,-2.2730386,0.20874831,-1.0368724,-3.1932693,1.7194196,0.3053313,0.48410347,1.9357836,1.8062553,-1.5211781,2.5621533,2.504153,2.2488954,-2.77323,2.0314517,-0.02987191,0.037583232,0.11381991,0.0025075376,-1.5730921,-0.8913012,0.8123835,1.3003275,-0.12202738,-0.4207472,-2.6590834,-2.1795487,-3.684426,3.675457,2.5352643,-0.2383593,-1.0885464,0.23763596,0.5941139,2.0659556,-0.25534073,-1.6635082,-0.32513374,-1.5659864,0.1254943,-2.3143501,1.2237886,-1.254957,-0.27854577,-0.9619117,1.2641139,0.3317197,-0.74228966,-1.8139341,-0.9561333,0.6134545,0.5433166,-0.234252,-0.6202563,-0.60637516,1.4398928,-0.5047105,-1.516709,0.1434683,-0.11671997,0.07492049,-0.6023316,-0.12139854,1.2972529,0.752409,-1.1103528,-0.13893747,0.5518061,-0.8539926,0.2752014,1.0817112,1.0597466,-0.48286954,0.7758396,-1.2580842,1.3238721,-1.4256308,0.6478608,0.7772297,1.0596892,-0.2821275,-0.02215305,1.0799712,0.6894257,1.4236072,1.4210668,0.5765755,-0.2454085,0.39243442,0.8212262,0.9156997,0.29105258,-1.7217994,0.5838339,1.2560269,0.20068413,-1.0296237,0.078162745,0.7758353,0.05348514,-0.10276133,-0.8976285,-0.98614115,-0.612036,0.17781201,-0.9603446,0.87486595,-1.0271946,0.43974057,0.15486276,-0.10995248,-0.85741764,0.8352848,1.0164135,0.75688386,0.66018677,-0.5171309,0.69748133,0.5017392,1.0724875,-0.91686904,-0.35896668,-0.653728,0.72108,0.25913978,-0.2522722,0.3946229,-0.05368519,0.68417794,0.5304289,-0.33826804,-0.27030322,-0.44542852,-0.8135475,0.057699025,-1.0206947,0.11046587,0.026697278,0.24353792,-0.23399538,-0.729495,1.2366996,0.16008711,0.19952649,0.85784876,-0.46216962,0.46338764,-0.59588957,0.006273672,-0.8619858,-0.025187157,-0.89468396,1.6261802,0.46257663,-0.19948953,0.015207469,0.3498122,0.5406026,0.71150374,-0.59650564,0.20340088,-0.4158813,0.77830225,-0.2308896,-1.0283777,-0.39675343
125,26.047043,-3.256865,-5.501401,-16.431374,1.6776227,-10.850967,6.468448,-1.8782761,6.6766067,-1.2305288,-1.1403055,0.14892477,-1.5835664,-1.0998688,-0.15052828,-2.449488,0.0022229254,3.4937942,4.575618,1.3166277,0.6370858,2.176136,1.5325481,-0.9231053,-0.0601075,1.691603,-0.50008696,-0.85546225,0.9349976,0.053332582,-3.8975186,-0.7347954,-1.1997421,-0.25857878,0.52905935,-1.1279733,-1.7699591,-2.7163143,1.4995847,-0.5502137,-0.76906776,2.7098398,1.7171557,-1.0023162,1.5980133,-4.34542,1.5127716,-2.1758842,-2.022747,0.78816336,1.181101,-0.889928,0.23378877,0.24892904,0.69230616,0.94427836,-0.8806394,1.7186611,-1.2206479,-1.1116617,2.309213,2.9030998,-1.7610803,0.9068043,-0.49073285,-1.5014613,0.97931683,-0.70919096,-0.6879264,1.9143099,1.8980002,0.10592595,-0.06416375,-0.89552534,0.41187793,0.7889906,-0.15057519,-0.12972218,-1.2152474,0.90723354,-0.7067338,0.79212517,0.13240099,-0.7942526,1.6722593,0.35598588,1.427235,0.02537638,-0.30735248,-1.651511,-0.978584,-2.356134,-0.75849605,0.72246534,-0.19496429,0.18703762,-0.26164836,-0.070920765,-0.11212205,0.5095217,0.9317591,-0.46171886,0.28906134,0.3145159,-0.36411893,-0.565485,-0.28632304,-1.3499305,1.5401717,0.33881572,0.52019083,-0.24866444,-1.3471056,-0.4607374,-0.032295093,-0.021378897,-0.12629935,-1.0691406,1.104212,0.08576085,-0.56480056,-1.0949799,-0.049745932,-0.9496752,0.70212066,0.17280006,0.3912741,-0.7873513,-1.4752256,0.8563595,-0.05814247,0.429854,-0.28706414,0.7761997,-0.26355702,-0.952685,-0.19993278,0.10778394,0.9738053,-0.34559417,1.0972767,0.4907149,0.6476698,-0.46232986,-0.69197625,-0.029309586,-0.43915814,0.5579439,0.16720831,0.6815836,0.6932377,-0.14918783,0.6635451,-1.6651666,0.35665712,0.43836537,0.18723352,-1.6383766,-0.26176834,-0.4076269,-0.21590818,-0.7926781,0.36198092,-0.7550912,-0.5201023,0.41716844,-0.52124435,0.7374946,0.5402694,-0.30319843,-0.50631654,-1.1332076,0.6518346,-0.16544864,-1.2303033,-0.56519556,-0.5865697,-0.21062022,-1.0782293,-0.37723508,-0.043035775,-0.13111919,-0.98094165,0.1559489,-0.70987314,-0.07901038,-0.15498193,0.25386965,0.29480454,0.041805126,0.83029234,-0.80336195,0.19577914,1.1793164,1.1092932,1.0090412,-0.58159125,0.4176388,-0.073540896,-0.16104372
126,23.306484,-19.092653,9.336861,1.6437399,4.7340856,-4.969342,-0.9384476,2.654012,6.0883336,2.9364533,5.0705614,2.8396268,0.10824414,4.593685,1.046416,8.809904,-3.907662,0.24783659,-3.4260864,-1.528474,1.2742524,-0.9180888,-2.0399618,-2.1722324,0.42083162,-0.2285924,2.3520582,1.6265936,0.75684595,-0.8756675,2.377855,-0.49299082,1.2531996,2.3688977,1.4382508,3.1816595,-0.89325047,0.843467,-3.2244039,1.428943,0.66770434,0.34426287,0.44438857,0.24021533,1.8272203,-1.0224619,-3.8874922,0.52142215,-0.6614664,1.8224036,-1.9877447,-0.66517633,-0.33880052,0.04648593,-0.54432106,0.27827096,1.1313657,1.0051873,-0.77194256,0.48035914,0.6488712,1.127431,-1.2975489,-1.293636,1.8670951,-0.06740259,0.97473,0.9357192,-1.4333341,0.3647054,0.44373745,-0.1274472,0.011015028,0.66002625,0.79481125,0.8158003,-0.26193565,0.82524973,1.084518,0.46225917,0.82857275,0.80091864,-1.1278799,-0.64351785,0.3111089,0.6735626,1.1798149,-0.11332011,-0.53245765,-1.1373713,1.2204319,0.041502014,0.15377676,-0.41629127,1.0597315,0.015042171,-1.4204997,0.36083943,-0.1332086,1.3177034,-0.09501605,-0.32699794,-0.31802362,-0.20664921,0.09798303,-0.1237209,-0.37301454,0.33883086,-0.44420764,-0.15359071,0.24636404,0.16833113,-0.88027793,-1.0277746,-2.1257026,-0.7065036,0.54514277,0.74099493,0.60813904,0.35248232,-1.6785545,0.9194463,-0.20656815,0.17408663,-0.34646627,-0.42355946,-0.15528673,1.1462156,-1.3644304,0.5012411,-0.25846505,-0.78686285,-0.10804776,-0.08867805,-0.3532192,-0.32106745,-0.054233536,0.37674484,0.8040672,1.0048244,0.37022892,-1.2827407,-1.6038716,0.437607,-0.010229424,0.06360382,0.11362997,0.84414613,-0.3650545,0.35895476,-0.7649829,-0.5999655,0.15716967,-0.27653643,-0.58903694,0.059430707,-0.8675253,-0.68178034,0.75862473,0.14823759,-0.5764351,-0.42291245,-0.62942487,0.69721913,-0.1346477,-0.03734097,-0.22867554,-0.9243643,-0.27824175,0.007401347,-0.44229525,0.7722994,0.07136048,-1.0673094,-0.77452576,0.5458658,-0.072800174,-0.045118485,0.12822019,0.14766856,-0.08825609,-0.1427904,-0.088674456,-0.09324002,0.28955558,0.32758284,0.2672151,-0.00021722168,0.34430858,-0.18536592,0.68699825,-0.011007547,0.26184076,0.24266136,0.8549329,-0.29526,0.27902898,-0.42479023,0.18633753,-0.16800764
127,27.477093,0.8576242,6.9754496,-9.915593,-5.2454453,-7.748515,-6.857759,4.466445,-1.058166,-2.4070952,4.18346,-5.438821,-8.456828,-2.4002614,2.6822705,1.8464519,-3.962994,1.7495546,-0.6441495,3.5393019,-2.4175901,-1.7875024,-0.9859304,1.9956766,2.017238,1.787568,-0.8425248,-2.5722213,-3.569599,1.0437717,0.14587045,1.6849883,1.7173011,-1.1909075,-0.9292176,0.10577044,0.69077206,2.9313295,1.7552916,1.5071999,1.9044021,0.2006498,-1.7353189,0.5171482,-1.9965748,1.3269844,1.1745477,0.46364155,-0.58380234,-0.28655082,-0.7275678,1.3698864,0.6290879,-2.3470967,-0.3412219,0.1978565,-1.4348688,-0.0058511626,-1.5992948,-1.4061557,-1.9246442,-1.0266131,-0.6812701,2.1100886,-1.0937663,1.9851785,-1.3241522,-0.4296965,-1.2416776,0.35125455,1.456475,0.9452162,1.0766321,1.7793977,0.5561939,-0.3137573,0.5393646,-0.21797746,0.66394114,0.27335587,-0.21850452,0.4072714,-0.19328183,0.32701948,0.16090451,-0.57199347,0.9305034,-1.4943022,0.027191594,0.52961755,-0.26965612,0.39659268,0.2798592,-0.5959121,0.2703728,0.6687254,-0.40300906,-1.2457993,-0.25183734,-0.7397182,-1.3616574,-0.76074076,0.411472,-0.3067882,0.16556999,0.63286644,0.38357055,-0.007021852,-0.2882293,-0.024692029,0.098614655,-0.70111537,0.83662677,0.41090086,1.0498023,-0.062373936,-1.3038934,0.015127361,-0.1673617,0.5513326,-1.0681006,-0.72064596,0.28616157,0.23243575,-0.91953933,0.27352628,0.34199774,-0.45771992,0.67180127,-0.60826576,0.046746567,0.7336221,0.26568648,-0.6839564,-0.11232899,0.4503175,-0.56237847,0.14771438,-0.42836204,-1.062727,0.80344635,1.0297557,0.23937164,0.28177363,-1.0661561,-0.48335895,0.58799803,0.615537,0.29094627,-1.2025557,-0.5805119,1.3356237,0.30200368,0.026818473,0.7024107,-0.295532,1.5765073,0.33989197,0.8907306,-0.067744136,-0.9366093,-0.84879017,0.45385146,0.7339842,-0.02150231,0.73493636,0.01501745,-0.32430735,-1.0301183,0.4964947,-0.0649012,0.4784449,0.29118854,-0.04592769,-0.20715089,-0.41770032,-0.08804402,-0.6454544,-0.070567876,-0.921085,-0.24263552,-1.399207,-0.07190945,-0.015833724,0.3361289,0.08936989,-0.27974242,0.25869486,-0.21020766,-0.31097555,-0.20461148,0.52637386,0.13152486,0.51186067,0.39472324,0.1465101,-1.1040562,0.067328654,0.4856635,-0.07451199
